Feature	Gain	Cover	Frequency
ctrx_quarter	0.404159004042414	0.0764455012182082	0.039647577092511
cpayroll_trx	0.0927953288410386	0.0961124879155563	0.0242290748898678
mcuentas_saldo	0.0829966654313424	0.0425161408186825	0.0572687224669604
mcaja_ahorro	0.0566090292643273	0.0379744445598208	0.0440528634361234
mprestamos_personales	0.0463249075659648	0.0348855654316518	0.0286343612334802
mtarjeta_visa_consumo	0.0449717090536263	0.0440824216901211	0.026431718061674
mpayroll	0.0376673736877172	0.0669565637478351	0.0374449339207048
ctarjeta_visa_transacciones	0.0328643101056	0.0384666143585865	0.0374449339207048
mpasivos_margen	0.0277768482928718	0.0222205686995186	0.0286343612334802
Visa_status	0.0266983463413768	0.00369525305098076	0.00440528634361234
mrentabilidad_annual	0.0214820305461941	0.0346442004758073	0.0572687224669604
foto_mes	0.0201829574138933	0.0313361678907979	0.0418502202643172
mactivos_margen	0.0129119165192791	0.030148037789904	0.0330396475770925
Visa_msaldototal	0.0122489420882666	0.0234977298922539	0.0242290748898678
ccomisiones_mantenimiento	0.00676440044383123	0.0213187818399525	0.0110132158590308
Master_fechaalta	0.00649696613744696	0.0336918824560069	0.039647577092511
cdescubierto_preacordado	0.00642485072698119	0.0123568121834514	0.0066079295154185
ccomisiones_otras	0.00550397357442308	0.0311821681643695	0.0286343612334802
Visa_fechaalta	0.0054036545544368	0.0119729234423307	0.0198237885462555
ccallcenter_transacciones	0.00485072242972541	0.00930698827436458	0.00440528634361234
ctarjeta_master	0.00438251921290965	0.00854124684619851	0.0110132158590308
cliente_edad	0.00406121990056467	0.0421296607360113	0.0572687224669604
mcomisiones_mantenimiento	0.00401555866216071	0.0125865161023188	0.0154185022026432
Visa_mpagominimo	0.00374405781175453	0.0330631119383661	0.0374449339207048
cproductos	0.0036247820760226	0.0597796582279629	0.0374449339207048
mtransferencias_recibidas	0.00356763334754905	0.0177951126187783	0.026431718061674
mtarjeta_master_consumo	0.00272066915192664	0.00547883642100934	0.00220264317180617
thomebanking	0.00232609571365232	0.00154777128893514	0.00440528634361234
Visa_mlimitecompra	0.0019171563837337	0.00325787161642518	0.0066079295154185
mcuenta_corriente	0.00170957193374227	0.00872967439608322	0.013215859030837
mrentabilidad	0.00157606586838824	0.00896696724377694	0.0220264317180617
Master_mlimitecompra	0.00151685582891242	0.0111031581604955	0.0176211453744493
ctarjeta_visa	0.00136346161121345	0.00209324868531063	0.00220264317180617
Master_mfinanciacion_limite	0.00120266168227061	0.00523765656098991	0.0110132158590308
Master_mpagominimo	0.00109832637958156	0.00337596275279694	0.00881057268722467
Visa_fultimo_cierre	0.000909484562583078	0.00191537159745286	0.0066079295154185
Visa_mfinanciacion_limite	0.00083591295020772	0.00689315362009489	0.0110132158590308
chomebanking_transacciones	0.000744882649245241	0.00350071733886992	0.0066079295154185
Master_Fvencimiento	0.000684937892107851	0.00728666734411739	0.0176211453744493
cliente_antiguedad	0.000624359313212701	0.014775644424997	0.0220264317180617
Visa_mconsumototal	0.000578056064015524	0.00283289160214689	0.0066079295154185
mttarjeta_visa_debitos_automaticos	0.000467813856166259	0.0041172715320585	0.0110132158590308
mcomisiones	0.000444739396409856	0.0132504548267161	0.0154185022026432
Visa_cconsumos	0.000271661044515405	0.00197441716563874	0.00440528634361234
Visa_Fvencimiento	0.000209736946105801	0.00281216086974307	0.00881057268722467
numero_de_cliente	0.000165018598840845	0.00833171837225991	0.0110132158590308
Master_fultimo_cierre	3.80114077349599e-05	0.00147836035454735	0.00220264317180617
Master_mconsumototal	3.22425710963266e-05	0.000991373238882636	0.00220264317180617
Master_cconsumos	1.77507811705489e-05	0.000689852139902088	0.00220264317180617
Master_msaldototal	8.2696988053097e-06	0.000573241770130606	0.00220264317180617
ctarjeta_master_transacciones	6.54964264365767e-06	0.002078996306783	0.00220264317180617
