Feature	Gain	Cover	Frequency
rf_002_000	0.0687145890547151	0.000408278006495249	0.000195624531316227
ctrx_quarter_lag1	0.0599466337075044	0.00405015666181756	0.00710769130448958
ctrx_quarter_normalizado_lag1	0.0438519977697267	0.00395531455474987	0.00498842554856379
PC1	0.0316211923480352	0.0125876939802205	0.0115418473476574
PC2	0.0220562830170578	0.00382658682954499	0.00749894036712204
PC13	0.0156649190356337	0.00566136804384134	0.00453196830882593
mpayroll_sobre_edad_rank	0.0150929768688905	0.00658852564640351	0.00270613934987447
mcuentas_saldo_rank	0.014073712750451	0.0096545551169999	0.00681425450751524
PC16	0.0110064668588442	0.00392323730233706	0.00515144599132731
mpasivos_margen_rank	0.0103442113260532	0.00421900219173319	0.00704248312738417
ccomisiones_mantenimiento_tend6	0.00960132484833164	0.00385183719793124	0.00198884940171498
mprestamos_personales_rank_lag1	0.00802399535264255	0.0120382481487387	0.00221707802158391
PC4	0.00788677371009929	0.00289309387860617	0.0050536337256692
cliente_edad_lag1	0.00693857780589623	0.00889056307684325	0.00906393661765185
Master_fechaalta_lag1	0.00684370227576371	0.00349447864376212	0.00368426200645561
mrentabilidad_annual_rank_delta1	0.00650343931688929	0.0044400840040494	0.00586873593948681
mcuentas_saldo_rank_delta1	0.00649431213295021	0.00677510286976414	0.00632519317922468
rf_013_012	0.00636657363526737	0.000669835655662286	0.000326040885527045
mcuentas_saldo_rank_tend6	0.00602917382319316	0.00509755238002624	0.00567311140817059
Master_mfinanciacion_limite_rank_tend6	0.00533923159053535	0.00723207324730752	0.00736852401291122
PC6	0.00497171328028693	0.00416642608221662	0.00537967461119624
mactivos_margen_rank_lag1	0.00486506356113653	0.00478489322829237	0.00329301294382316
mactivos_margen_rank	0.00479678772844971	0.00621178480994031	0.00443415604316781
numero_de_cliente	0.00476381168795039	0.00673955452609516	0.00746633627856933
mcomisiones_mantenimiento_rank_tend6	0.00466253018744908	0.00645923356545245	0.00443415604316781
PC3	0.00464051746646378	0.00230549031667184	0.00479280101724756
PC57	0.00461663293707771	0.0042936306537409	0.00678165041896254
PC46	0.00457255850432691	0.00519650275419258	0.00489061328290568
PC65	0.00452417904566154	0.00266358920848651	0.00622738091356656
mcuenta_corriente_rank_lag1	0.004519581932094	0.0125109173253725	0.00462978057448404
mrentabilidad_annual_rank	0.00451411727741422	0.00588908255326069	0.00476019692869486
PC30	0.00449115626347846	0.00510609053631546	0.00612956864790845
mtransferencias_recibidas_rank_tend6	0.00448656351751429	0.00361038396367976	0.00440155195461511
cliente_antiguedad_lag1	0.00441338587727246	0.00652602173042698	0.00622738091356656
rf_005_003	0.00441333860314696	0.000342934106763667	6.5208177105409e-05
PC23	0.00434512256481911	0.0041967313789532	0.0050210296371165
mcuenta_corriente_rank_tend6	0.00431625275984666	0.00804211793002201	0.00590134002803952
ctrx_quarter_tend6	0.00417740013205304	0.00445799774773511	0.00498842554856379
mactivos_margen_rank_tend6	0.00411526814463203	0.00425235379583096	0.00528186234553813
Master_mlimitecompra_rank_tend6	0.00408258758443196	0.00449575496765802	0.00665123406475172
mrentabilidad_annual_rank_tend6	0.0039884633783821	0.00679571095701233	0.00622738091356656
mrentabilidad_annual_rank_lag1	0.00395753487855695	0.0052218138059924	0.0050536337256692
PC48	0.0039476787427333	0.00434809401741948	0.00612956864790845
Visa_mfinanciacion_limite_rank_tend6	0.00390676236660998	0.00344224842970289	0.00612956864790845
