Feature	Gain	Cover	Frequency
rf_002_000	0.295570941575923	0.00814318034304904	0.00464396284829721
ctrx_quarter_normalizado_lag1	0.116284036465744	0.017782904302956	0.00619195046439629
mpayroll_sobre_edad_rank	0.0505610878681495	0.02513933989066	0.0108359133126935
PC1	0.0461937469495103	0.0458034537782655	0.0232198142414861
PC2	0.03820959133498	0.0187816403976266	0.0123839009287926
mpasivos_margen_rank	0.0297930620074618	0.000923950927966279	0.00154798761609907
mprestamos_personales_rank_lag1	0.0230080020042227	0.0118914417079636	0.00619195046439629
rf_005_003	0.0185390859190122	0.0061171385394613	0.00154798761609907
ccomisiones_mantenimiento_tend6	0.0153217147165566	0.0117071797001127	0.00464396284829721
PC13	0.0150599593619704	0.00379735788687609	0.00619195046439629
mcuentas_saldo_rank	0.0111712901585396	0.0185605259882056	0.0139318885448916
PC4	0.00929912304802112	0.00842539531403108	0.00773993808049536
cproductos_delta1	0.00927270752613389	0.0102895026234228	0.00309597523219814
cproductos_tend6	0.0091511531591092	0.001232694826463	0.00154798761609907
PC6	0.00816746862706435	0.00507290713470897	0.00773993808049536
mrentabilidad_annual_rank_delta1	0.00746960135942884	0.00839274432632069	0.0139318885448916
PC12	0.00693293101573319	0.00332007727240371	0.00773993808049536
rf_015_013	0.00605069569771394	0.00301397426261886	0.00154798761609907
mttarjeta_visa_debitos_automaticos_rank_tend6	0.00597734244359984	0.00816442749313999	0.0108359133126935
mrentabilidad_annual_rank	0.00526665361562261	0.00415423798416643	0.00619195046439629
cdescubierto_preacordado_tend6	0.0051249768864886	0.0217884122364858	0.00464396284829721
mcomisiones_mantenimiento_rank_tend6	0.00469803966092911	0.00405004292044359	0.00309597523219814
mrentabilidad_annual_rank_lag1	0.00463881893105412	0.0019157246796692	0.00464396284829721
mcuentas_saldo_rank_delta1	0.00458671007946075	0.0165929438574669	0.0154798761609907
rf_004_008	0.00451826066348884	0.00509343404242396	0.00154798761609907
mactivos_margen_rank_lag1	0.00447592441639307	0.00702416377159242	0.00773993808049536
mcuentas_saldo_rank_tend6	0.00440653503099948	0.0117280667290156	0.0123839009287926
rf_007_002	0.0043343729770785	0.00496355033395838	0.00154798761609907
cpayroll_trx_lag1	0.00427642661716768	0.00186434739018374	0.00154798761609907
mactivos_margen_rank	0.00427160715672545	0.0165768584444037	0.0123839009287926
kmes_tend6	0.00426540093147765	0.00068122924726629	0.00309597523219814
Visa_fechaalta	0.00402264389412253	0.00718153673074063	0.00928792569659443
rf_009_013	0.0039694235706091	0.00271987529243341	0.00464396284829721
internet_tend6	0.00391915645524545	0.0120629794338391	0.00619195046439629
ccallcenter_transacciones	0.00389514699918548	0.00423958670571821	0.00309597523219814
PC19	0.00378765224152625	0.00660726347630505	0.0139318885448916
Visa_status	0.00365009009923358	0.00726280407882861	0.00154798761609907
rf_018_014	0.00353757403083552	0.00371753102354004	0.00154798761609907
cprestamos_personales_tend6	0.00325873372975901	0.00235867374088728	0.00154798761609907
ccomisiones_otras	0.00319911951012625	0.0126666625852932	0.00928792569659443
cprestamos_personales_lag1	0.00316510428453377	0.0110758872575799	0.00309597523219814
rf_018_008	0.00308354215550467	0.0120420924049361	0.00309597523219814
ctrx_quarter_delta1	0.00299199495558159	0.00438819671595885	0.00619195046439629
PC66	0.00293794857608789	0.00507926927569666	0.0108359133126935
foto_mes	0.00285126436318686	0.00116427180074639	0.00154798761609907
PC46	0.00270898135044669	0.00494842524406313	0.00773993808049536
Visa_mconsumototal_rank_tend6	0.0026276439662791	0.00901155256767007	0.0123839009287926
Visa_mpagominimo_rank_tend6	0.00261825130140612	0.00985303574358843	0.0154798761609907
rf_009_007	0.00253815652478129	0.00260655715861502	0.00309597523219814
PC16	0.00251801269090218	0.00574693395821562	0.00464396284829721
Master_Fvencimiento	0.00248258181944168	0.0037223326393798	0.00928792569659443
PC28	0.00244504288264446	0.00205677214496222	0.00464396284829721
mprestamos_personales_rank_tend6	0.00231927452929942	0.00502633146106328	0.00309597523219814
mrentabilidad_annual_rank_tend6	0.00220111905718077	0.00253345255745464	0.00773993808049536
mcomisiones_mantenimiento_rank_delta1	0.00209807458136822	0.00930529141666754	0.00464396284829721
PC14	0.0020875650806553	0.00598557426545181	0.00619195046439629
vm_status06_delta1	0.00207314122637704	0.0043589068593363	0.00154798761609907
Visa_cconsumos_tend6	0.00206147853735455	0.00384237303537386	0.00773993808049536
ccomisiones_mantenimiento_delta1	0.00202574644821631	0.00432385506370604	0.00154798761609907
Master_mlimitecompra_rank_lag1	0.00198699825641701	0.00520531169149042	0.00464396284829721
PC9	0.00197954614506243	0.00560300552341874	0.00773993808049536
vm_status02	0.0019600853222787	0.00726280407882861	0.00154798761609907
PC50	0.00186250039808228	0.00796660092054178	0.0108359133126935
PC17	0.00185756456699038	0.0027604489462794	0.00619195046439629
Master_mfinanciacion_limite_rank_tend6	0.00184703124532357	0.00179568428367514	0.00619195046439629
PC10	0.00182290622529336	0.00182857535217752	0.00619195046439629
mpayroll_sobre_edad_rank_tend6	0.00181457125763728	0.0110977346096508	0.00619195046439629
vmr_msaldototal_lag1	0.00180400160305771	0.00131252168979905	0.00309597523219814
Visa_mlimitecompra_rank	0.00180176520247816	0.00300521131371129	0.00309597523219814
Visa_cconsumos_lag1	0.00178265009561559	0.00546988072426133	0.00619195046439629
Visa_mlimitecompra_rank_tend6	0.00173728919169426	0.00517602183486787	0.00619195046439629
mtarjeta_visa_consumo_rank_tend6	0.00173449632670901	0.00120220456588051	0.00309597523219814
PC30	0.0017329817200105	0.0173407955245099	0.0154798761609907
mtarjeta_visa_consumo_rank	0.00171086260392277	0.00437439207041954	0.00464396284829721
mcaja_ahorro_rank_lag1	0.00167390264057806	0.00562173182519381	0.00464396284829721
cliente_edad_lag1	0.00165731905764236	0.00536832654925035	0.00619195046439629
PC51	0.0016485255869822	0.00612218023609305	0.00619195046439629
mcaja_ahorro_rank_tend6	0.00164254179868818	0.000874734365608715	0.00309597523219814
PC25	0.00157965086725796	0.00303714205904571	0.00773993808049536
mcuenta_corriente_rank_lag1	0.00153359746045929	0.00717997620559271	0.00309597523219814
PC62	0.00151138301087426	0.00366303268375874	0.00619195046439629
cproductos_lag1	0.00150403537518697	0.0141030659637581	0.0108359133126935
vm_status01	0.0014889547458143	0.00151442963586106	0.00154798761609907
mpayroll_rank_tend6	0.00144802331521927	0.00349689677570296	0.00619195046439629
Master_fechaalta_lag1	0.00144304077075321	0.00162318623463168	0.00309597523219814
PC31	0.00142585843313269	0.00565450285330019	0.00773993808049536
Master_fechaalta_tend6	0.0014252894447101	0.00422386141384299	0.00464396284829721
vmr_msaldototal_tend6	0.00142129397181283	0.00399026280323855	0.00464396284829721
chomebanking_transacciones_lag1	0.0013908740733382	0.00104183059683245	0.00464396284829721
internet_lag1	0.0013836786131853	0.00726280407882861	0.00154798761609907
