Feature	Gain	Cover	Frequency
ctrx_quarter	0.478842977369921	0.100721711206662	0.0339805825242718
mcaja_ahorro	0.0954272130513174	0.0318458607739618	0.0533980582524272
mpayroll	0.0778166823573758	0.0824379252163501	0.029126213592233
mtarjeta_visa_consumo	0.0773781711126604	0.0793281445599521	0.0339805825242718
PC9	0.0401687349122289	0.00397365699667991	0.00970873786407767
cpayroll_trx	0.036676629777932	0.0493506776247755	0.0145631067961165
mprestamos_personales	0.0318146584727571	0.0195068851031405	0.0194174757281553
mcuentas_saldo	0.0209605794052374	0.0290852881946334	0.0242718446601942
PC1	0.0185013350379506	0.031828879333805	0.029126213592233
foto_mes	0.0184083151913086	0.0270627551298101	0.0339805825242718
ctarjeta_visa_transacciones	0.0110503428308242	0.0400074021662222	0.0242718446601942
PC3	0.0101734938007899	0.0404789636967289	0.0242718446601942
mrentabilidad_annual	0.0092072653901959	0.0163065367659065	0.0242718446601942
PC4	0.00904818027914095	0.00839187938823273	0.0194174757281553
Master_fechaalta	0.0089334047570175	0.0115364937680292	0.029126213592233
PC7	0.00755408015906422	0.0101688347030969	0.0145631067961165
mpasivos_margen	0.00543150031385205	0.0107901812442171	0.00970873786407767
PC12	0.00532254705553206	0.0253075708920699	0.0339805825242718
PC13	0.00363712530353066	0.0103739182496054	0.0194174757281553
Visa_msaldototal	0.00351576775678683	0.00467991073858379	0.0145631067961165
ccomisiones_otras	0.00339227613779724	0.0290822402438361	0.029126213592233
PC10	0.00333982655130203	0.0183125238121156	0.0242718446601942
PC2	0.00249608238619284	0.00387481630653677	0.00970873786407767
PC11	0.00217569966225303	0.039921188700811	0.0388349514563107
mcomisiones	0.00198509912026865	0.00577412507483808	0.0145631067961165
Visa_mpagominimo	0.0015987697595803	0.00242007293310837	0.00485436893203884
mcomisiones_mantenimiento	0.00146326555514379	0.00234518042780167	0.00485436893203884
cproductos	0.0014604403560545	0.0615080825123823	0.0388349514563107
PC22	0.00134723381990989	0.00426974364556686	0.0145631067961165
PC23	0.00127036619030032	0.0483457247047298	0.0339805825242718
numero_de_cliente	0.00111210771785755	0.00646862243509498	0.0145631067961165
Visa_fultimo_cierre	0.00101230090317307	0.00254329722963044	0.00970873786407767
PC6	0.000891119433417225	0.0224969248353562	0.029126213592233
mactivos_margen	0.000878579336938136	0.0112743699994557	0.0145631067961165
Master_mfinanciacion_limite	0.000629106723649108	0.00280759810591629	0.00970873786407767
PC16	0.000599375082473647	0.00305143416970555	0.00970873786407767
cliente_edad	0.000557499099405244	0.0123272192891743	0.0194174757281553
mtarjeta_master_consumo	0.000454589161491987	0.00117650900778316	0.00485436893203884
Visa_Fvencimiento	0.00044134140574763	0.00122963043596582	0.00485436893203884
cliente_antiguedad	0.000440854733063176	0.0172348554944756	0.029126213592233
mtransferencias_recibidas	0.000436279699172748	0.00642290317313449	0.0145631067961165
PC17	0.000403913381199483	0.00302617972024166	0.00970873786407767
PC14	0.000335495806993267	0.00429543351657323	0.00970873786407767
Master_mpagominimo	0.000268944248473554	0.00121830947586132	0.00485436893203884
Master_Fvencimiento	0.000268863448487996	0.00355652315898329	0.00970873786407767
Visa_mconsumototal	0.000244449958873255	0.00989190660207914	0.0145631067961165
Visa_mlimitecompra	0.000242632547250583	0.00226375659935775	0.00485436893203884
PC18	8.77191397794611e-05	0.00742219561312796	0.0145631067961165
mttarjeta_visa_debitos_automaticos	8.13698085166572e-05	0.00755195123278724	0.00970873786407767
Visa_mfinanciacion_limite	6.50066573968187e-05	0.0013707070157296	0.00485436893203884
PC5	3.21082473073455e-05	0.00566309258150547	0.00485436893203884
Master_fultimo_cierre	2.95868322140834e-05	0.00179698470581832	0.00485436893203884
chomebanking_transacciones	2.90500058159901e-05	0.00196679910738584	0.00485436893203884
PC20	2.68537562524113e-05	0.00129886246122027	0.00485436893203884
Master_mlimitecompra	9.74315211938221e-06	0.00138638219125891	0.00485436893203884
Master_cconsumos	9.24124231559061e-06	0.00149262504762423	0.00485436893203884
PC19	8.0034385025979e-06	0.00149741468459152	0.00485436893203884
mrentabilidad	3.74010377916418e-06	0.00495901594731399	0.00485436893203884
Visa_cconsumos	2.06094354266081e-06	0.00186795841724269	0.00485436893203884
Master_msaldototal	1.10563843759236e-10	0.00140336363141566	0.00485436893203884
