Feature	Gain	Cover	Frequency
ctrx_quarter	0.4864480512496	0.105780222692787	0.0372670807453416
mcaja_ahorro	0.102100623124865	0.0318792790303797	0.0372670807453416
cpayroll_trx	0.0737001176722158	0.0788678298113773	0.0217391304347826
mtarjeta_visa_consumo	0.0458301715831222	0.0661756125685813	0.0372670807453416
mpayroll	0.0353902081108514	0.0802420731413053	0.0372670807453416
mprestamos_personales	0.0322361301593297	0.0142122600787419	0.015527950310559
PC4	0.024607143368234	0.00840581390212334	0.0186335403726708
mcuentas_saldo	0.0189289990636039	0.0227891522103435	0.0279503105590062
mrentabilidad_annual	0.0188043226924679	0.0251507977990658	0.0434782608695652
PC1	0.0170242380966178	0.0340616754891114	0.031055900621118
PC12	0.0169897371521179	0.0133428251960952	0.0217391304347826
ctarjeta_visa_transacciones	0.014893645078634	0.0235513440237651	0.0186335403726708
foto_mes	0.0145332956306391	0.0217527245484748	0.031055900621118
mcomisiones_mantenimiento	0.0144832747788154	0.00451340117053257	0.0093167701863354
mactivos_margen	0.0112318285630871	0.0144382365460378	0.015527950310559
PC7	0.00683904620383259	0.00859553199839544	0.015527950310559
Master_fechaalta	0.00677524410249078	0.0102886957889477	0.0186335403726708
Visa_msaldototal	0.00658261891624982	0.0206202888055854	0.031055900621118
mpasivos_margen	0.0054929170863022	0.00872856447236282	0.0124223602484472
Visa_status	0.0051610337601659	0.00292773578984648	0.0031055900621118
PC3	0.00509027524863528	0.0339595392327065	0.0217391304347826
ccomisiones_mantenimiento	0.00383686689172691	0.0233228141500591	0.0093167701863354
Visa_mpagominimo	0.00302533245936794	0.012503775849729	0.0217391304347826
PC13	0.00301208219472751	0.00188517995259346	0.0062111801242236
Visa_fechaalta	0.00233992286467826	0.00612332391211482	0.015527950310559
ctarjeta_master	0.00223389873235629	0.00222682573026785	0.0062111801242236
cprestamos_personales	0.00215850903187487	0.00187266826118386	0.0031055900621118
PC11	0.00212459730937782	0.0260378511859424	0.0403726708074534
PC20	0.00180020794503684	0.0041286028245271	0.0124223602484472
PC23	0.00168766368416415	0.0471093269041965	0.0496894409937888
PC2	0.00165635454700337	0.00318843858431999	0.0062111801242236
ccomisiones_otras	0.00148882846187354	0.0210880728599199	0.0217391304347826
cproductos	0.00127964422871484	0.0554007481991463	0.0341614906832298
PC22	0.00126347585797708	0.000819898798290341	0.0031055900621118
PC5	0.00116610713087463	0.0187894964095276	0.031055900621118
mttarjeta_visa_debitos_automaticos	0.000688541895038988	0.00589275131328075	0.0124223602484472
PC17	0.000622597674928379	0.00186449736067146	0.0062111801242236
ccallcenter_transacciones	0.000561912221421855	0.00375912491698237	0.0031055900621118
cliente_edad	0.000549478275090898	0.0117607345843833	0.0186335403726708
mtransferencias_recibidas	0.000475256979276487	0.00445186407604861	0.0093167701863354
Master_mfinanciacion_limite	0.000457243948221893	0.00904288880144891	0.015527950310559
Visa_mlimitecompra	0.000456901305545888	0.00265324460075831	0.0062111801242236
PC19	0.000389710086993389	0.00761553461819042	0.0062111801242236
numero_de_cliente	0.000349631896169813	0.00425703916695627	0.0093167701863354
cliente_antiguedad	0.000324631678175191	0.00904339948273093	0.0093167701863354
Master_status	0.000314842243483493	0.00651297373029951	0.0031055900621118
Master_Fvencimiento	0.000306235341991962	0.00947569118796467	0.0124223602484472
mcomisiones	0.000290789519407879	0.00336436828597743	0.0062111801242236
Master_mlimitecompra	0.000263895739784473	0.0028197266986983	0.0062111801242236
PC9	0.000231943027681608	0.00566268939572871	0.0093167701863354
mrentabilidad	0.000203019677505898	0.00115286299417032	0.0031055900621118
PC15	0.000194816436819965	0.0142449436807915	0.015527950310559
Visa_mconsumototal	0.000184976650159275	0.00278091492126444	0.0093167701863354
Visa_Fvencimiento	0.00016866895123143	0.00181674866080217	0.0062111801242236
PC21	0.000154566094019593	0.00174831736901089	0.0062111801242236
Master_mpagominimo	0.000119927568074635	0.00132572860813561	0.0031055900621118
PC14	0.000106390166071436	0.00662455759042187	0.0093167701863354
Master_fultimo_cierre	8.85297273489287e-05	0.00267137378627018	0.0062111801242236
PC18	8.2247634579645e-05	0.00117584365186142	0.0031055900621118
PC8	6.52883187603281e-05	0.00318001234316659	0.0031055900621118
Visa_mfinanciacion_limite	5.53702399960528e-05	0.000790789965214945	0.0031055900621118
PC16	4.58300599168588e-05	0.000912076769695764	0.0031055900621118
PC10	1.3253746735923e-05	0.00683087282835977	0.0093167701863354
Visa_cconsumos	8.34644266114512e-06	0.00414571064747492	0.0062111801242236
chomebanking_transacciones	8.09086742834848e-06	0.00338122076828424	0.0031055900621118
Master_cconsumos	6.51252141994796e-07	0.00222912379603696	0.0031055900621118
PC6	1.35170493029175e-09	0.00203174548053449	0.0062111801242236
