Feature	Gain	Cover	Frequency
PC3	0.279420411966	0.184441739848683	0.100572883513686
Visa_msaldototal	0.199026634673875	0.0599263076772239	0.037555697008275
PC1	0.19027535781555	0.125558265628672	0.0852959898154042
PC11	0.0396887717369791	0.0604312649566002	0.0623806492679822
PC4	0.0327707830756597	0.03472352233309	0.0248249522597072
PC12	0.0297252147000812	0.0364268151540862	0.0401018459579885
PC18	0.0294163236954225	0.0388400278468685	0.0394653087205602
foto_mes	0.0203278978032583	0.039495338497748	0.0381922342457034
PC19	0.0201915062662051	0.0237895184255455	0.034373010821133
Master_fechaalta	0.0144391503705891	0.0167276752630089	0.0280076384468491
PC7	0.0137295651588209	0.0228129609535855	0.0248249522597072
PC6	0.0118496805221499	0.0421280835449874	0.0388287714831318
PC5	0.0114288317473555	0.0259792550688805	0.0305537873965627
Visa_fechaalta	0.0102286161439251	0.0207670048567699	0.037555697008275
PC9	0.00847762243577703	0.01713765522137	0.0273711012094208
Visa_mpagominimo	0.00833056946784118	0.0225432560350857	0.0248249522597072
PC8	0.00735236356171807	0.0131254385306669	0.0184595798854233
PC23	0.0062723057257303	0.0311329523650941	0.0388287714831318
PC15	0.00614288884393851	0.0303529771336896	0.0305537873965627
Master_mpagominimo	0.00597899237360879	0.0122461588684663	0.0101845957988542
PC21	0.00562631079552966	0.0104320591729524	0.0190961171228517
PC14	0.00506176937300914	0.00545648543379823	0.0108211330362826
Master_mfinanciacion_limite	0.00438319497100949	0.00467809863509812	0.0101845957988542
Master_Fvencimiento	0.00436133804250817	0.0114581319264567	0.0203691915977085
PC2	0.00417100958248543	0.0135302150025826	0.0197326543602801
PC13	0.00415764276300958	0.00984127175399669	0.014640356460853
PC20	0.00346403394977524	0.00576130019241945	0.0120942075111394
Visa_mlimitecompra	0.00311706244819246	0.0164248323518828	0.00954805856142584
Visa_cconsumos	0.00284967095165155	0.00832968632835971	0.014640356460853
Visa_mconsumototal	0.00223354319881546	0.00675357767079897	0.0120942075111394
Visa_mfinanciacion_limite	0.00212013180241857	0.00362535116686814	0.00700190961171229
Master_msaldototal	0.0020634628421088	0.0036170255885554	0.0063653723742839
numero_de_cliente	0.00193862073927377	0.00837591519741206	0.0133672819859962
PC17	0.00193791066233727	0.00620764978235733	0.0101845957988542
PC16	0.0018179844713127	0.00691439278873462	0.00954805856142584
Master_mlimitecompra	0.0015417162263576	0.00391274793928243	0.0063653723742839
PC10	0.00126043425575264	0.00372208124121227	0.00827498408656906
Visa_Fvencimiento	0.00117045211531646	0.00382182386034062	0.00445576066199873
PC22	0.000709059679610434	0.00368877892796129	0.0063653723742839
Master_fultimo_cierre	0.00051845110113791	0.00203954759245637	0.00572883513685551
Visa_fultimo_cierre	0.000169247565584357	0.000778386798700114	0.00254614894971356
Master_mconsumototal	0.000135339828878193	0.00154587366263552	0.00254614894971356
Master_status	6.39576325614352e-05	0.000326176439818393	0.00063653723742839
Master_cconsumos	5.41669168785952e-05	0.000172372335198738	0.00063653723742839
