Feature	Gain	Cover	Frequency
PC3	0.250059041698973	0.139032412042024	0.0811198851399856
Visa_msaldototal	0.192356214374227	0.0470110603452158	0.0305096913137114
PC1	0.172176518105439	0.0991131078773351	0.0735821966977746
PC11	0.0378949136515628	0.0641312138668256	0.0534816941852118
PC18	0.0375714443500378	0.0472068973878464	0.0348169418521177
PC12	0.0321594308198197	0.0373676309107725	0.0369705671213209
PC4	0.025775847544182	0.0237716851005754	0.02045944005743
foto_mes	0.0216389377354665	0.0394724565189529	0.0348169418521177
PC19	0.0194895337823396	0.0307338623917087	0.0355348169418521
Master_fechaalta	0.0173231686634092	0.022931583815109	0.0351758793969849
PC7	0.0160476690868659	0.0331616098985413	0.033381191672649
PC5	0.0127227350287308	0.0245578321307705	0.029791816223977
Visa_fechaalta	0.0123390922554943	0.0273579111084939	0.0337401292175162
PC9	0.0122141335198364	0.0173122495141831	0.0269203158650395
PC6	0.011284152794111	0.0331276356217244	0.031586503948313
PC8	0.00987215652279756	0.021264461063636	0.022254127781766
PC23	0.00973195755261991	0.0242953489741556	0.0362526920315865
Visa_mpagominimo	0.00918132804653214	0.0202530473970259	0.0236898779612347
PC2	0.00847543514635634	0.0154447727485287	0.0190236898779612
PC15	0.00760435210591974	0.0298495058696383	0.0294328786791098
Master_Fvencimiento	0.00749719541788245	0.0245778121092248	0.0236898779612347
Master_mpagominimo	0.0071282426690194	0.00804838424740811	0.0100502512562814
PC13	0.00618933807483354	0.015012778457094	0.0190236898779612
PC20	0.00596897296222965	0.0114107569044889	0.0165111270638909
PC21	0.00587032125281045	0.0113474638798153	0.0172290021536253
PC14	0.00499462154105453	0.0190751708586056	0.0165111270638909
PC16	0.00485561790149969	0.0117601986913253	0.0154343144292893
Master_mfinanciacion_limite	0.00480273934298047	0.00961710352663247	0.0179468772433597
PC22	0.00404950547742163	0.00903859863036001	0.0132806891600861
Visa_mlimitecompra	0.00395881458801426	0.0143929557412995	0.0100502512562814
Visa_cconsumos	0.00388487214689168	0.00889344588813568	0.0125628140703518
PC17	0.00385666050169636	0.0102658293180551	0.0147164393395549
numero_de_cliente	0.00382679936357108	0.0105079999584328	0.0175879396984925
Visa_mfinanciacion_limite	0.00285151859860643	0.00535247273016984	0.0100502512562814
Master_mlimitecompra	0.00258037752673251	0.00572788017555224	0.00681981335247667
Visa_Fvencimiento	0.00257632810522839	0.00552043202200292	0.00969131371141421
Master_msaldototal	0.00250452588933383	0.00417046718094558	0.00753768844221106
Visa_mconsumototal	0.00239488318929386	0.00673926613068042	0.0139985642498205
PC10	0.00192768607043765	0.00535341492055465	0.0107681263460158
Visa_fultimo_cierre	0.00112929929681919	0.00299550034812549	0.00646087580760948
Master_fultimo_cierre	0.000657870208092394	0.00126538939827981	0.00323043790380474
Master_cconsumos	0.000222897480190783	0.000677601155568796	0.00215362526920316
Master_status	0.00021803974702924	0.000114503843236147	0.000358937544867193
Master_mconsumototal	0.000134809863609807	0.00073828930094323	0.00179468772433597
