Feature	Gain	Cover	Frequency
ctrx_quarter	0.397611961096993	0.0665125024263765	0.0281879194630873
mcuentas_saldo	0.0936882086733076	0.0413827710741229	0.051006711409396
cpayroll_trx	0.0903382459790059	0.0507485023569813	0.010738255033557
mtarjeta_visa_consumo	0.0409467586881713	0.0471689219556218	0.0295302013422819
mprestamos_personales	0.0371514255661696	0.0365994133488185	0.0268456375838926
mpayroll	0.0296027244713368	0.075710146787183	0.025503355704698
mcaja_ahorro	0.028481311784385	0.0187096947364734	0.0322147651006711
foto_mes	0.0255320434103178	0.0191309758828819	0.025503355704698
ctarjeta_visa_transacciones	0.0251970118634187	0.0258240105375934	0.0201342281879195
mrentabilidad_annual	0.0218334827357179	0.0354611031804926	0.051006711409396
Visa_status	0.02163275196967	0.0131091432411545	0.00402684563758389
Visa_msaldototal	0.0160239760919212	0.0191921876733857	0.0268456375838926
mactivos_margen	0.0129562711185689	0.0315270181314561	0.036241610738255
mcomisiones_mantenimiento	0.0112139311965756	0.0429917900913496	0.0214765100671141
Master_status	0.0104343190582371	0.0274435042997191	0.00536912751677852
cliente_edad	0.00877429907582023	0.0326494525145443	0.0536912751677852
Master_fechaalta	0.00818800078287327	0.0295265055236276	0.0442953020134228
cproductos	0.00786583734216713	0.0546397064190874	0.0295302013422819
cprestamos_personales	0.00779249751125258	0.00972760098554256	0.00939597315436242
cdescubierto_preacordado	0.00778977044415195	0.00659761627539676	0.00402684563758389
Visa_fechaalta	0.00694366145295936	0.0155425574155138	0.0308724832214765
mpasivos_margen	0.00685622706740003	0.0108087910605908	0.0201342281879195
mtransferencias_recibidas	0.00671467811811785	0.01370964072607	0.0241610738255034
Visa_Fvencimiento	0.00649701054776211	0.00627077150096875	0.0147651006711409
ccallcenter_transacciones	0.00624768237542126	0.00980665257595254	0.00536912751677852
ccomisiones_otras	0.00458418470580171	0.0307265184861244	0.0241610738255034
mrentabilidad	0.00457485514689577	0.00715703312016136	0.0187919463087248
Visa_mpagominimo	0.00429948404442902	0.0275656005449486	0.0295302013422819
mtarjeta_master_consumo	0.00420593076238444	0.0103330085071295	0.00536912751677852
Master_Fvencimiento	0.00420179487292501	0.0255698343059025	0.036241610738255
thomebanking	0.00347196550639159	0.00123601989808728	0.00402684563758389
chomebanking_transacciones	0.00338967079196915	0.00689516449768525	0.0174496644295302
Master_mpagominimo	0.00333466936327369	0.00802021756699827	0.00939597315436242
numero_de_cliente	0.00321602111721461	0.0140076799520257	0.0228187919463087
Visa_mfinanciacion_limite	0.00299932260170754	0.0146630061797722	0.0187919463087248
Visa_mlimitecompra	0.00297136814579258	0.0125238668699204	0.0134228187919463
mcuenta_corriente	0.00260073612568859	0.00366599704677661	0.00805369127516779
mcomisiones	0.00236067460181397	0.0115590446639849	0.0241610738255034
Visa_cconsumos	0.00232730236355126	0.00481478196000153	0.0147651006711409
Master_mfinanciacion_limite	0.00199566489374408	0.00647371968338774	0.0161073825503356
ccomisiones_mantenimiento	0.00171695767135088	0.0169754697841253	0.00671140939597315
ctarjeta_visa	0.00165444542293646	0.00125696938788537	0.00134228187919463
ctarjeta_master	0.00157407450062265	0.00240804565155696	0.00268456375838926
Visa_mconsumototal	0.0014481550136802	0.0125171564864694	0.0214765100671141
Master_mlimitecompra	0.00122823875951288	0.00596765857045264	0.00671140939597315
cliente_antiguedad	0.00120036811367263	0.0146438570367536	0.0201342281879195
mttarjeta_visa_debitos_automaticos	0.00105893988553151	0.00592494125141123	0.0120805369127517
internet	0.000936051798277536	0.00354799249877331	0.00402684563758389
Visa_fultimo_cierre	0.000855659734554626	0.00216074347120607	0.00671140939597315
Master_cconsumos	0.000733410852082992	0.00260231943585643	0.00805369127516779
Master_fultimo_cierre	0.000373502417587847	0.00462934624171063	0.010738255033557
Master_mconsumototal	0.000371620472141248	0.00104992950824019	0.00402684563758389
Master_msaldototal	8.41892743827123e-07	0.000313096671748009	0.00134228187919463
