Feature	Gain	Cover	Frequency
ctrx_quarter	0.522492500301209	0.140384193299043	0.0454545454545455
mcuentas_saldo	0.121530371780186	0.0435335913525834	0.0397727272727273
cpayroll_trx	0.0935850129716465	0.117517589433117	0.0284090909090909
mtarjeta_visa_consumo	0.055386828277946	0.0776825163556849	0.0625
mprestamos_personales	0.0421248576068458	0.0592049208151736	0.0625
mcaja_ahorro	0.0373122299626708	0.0272467510159678	0.0454545454545455
cproductos	0.0264547012507344	0.0984994621948177	0.0625
Visa_msaldototal	0.0193903744325746	0.0150885367745594	0.0340909090909091
ctarjeta_visa_transacciones	0.0162512440527937	0.0148145219668538	0.0113636363636364
foto_mes	0.0125290688391052	0.0178709458418594	0.0340909090909091
mrentabilidad_annual	0.00924948812750954	0.0105741087361646	0.0284090909090909
Visa_Fvencimiento	0.00626597201625867	0.00595743636653639	0.0170454545454545
cdescubierto_preacordado	0.00370525449498503	0.00322751272260295	0.00568181818181818
mcomisiones_mantenimiento	0.00307630439124438	0.0248705927581022	0.0170454545454545
ccomisiones_otras	0.00296524813817623	0.059585951356237	0.0397727272727273
mpasivos_margen	0.00273864837966779	0.0118412568145847	0.00568181818181818
Master_fechaalta	0.00243380423254349	0.00966686070368639	0.0227272727272727
mtransferencias_recibidas	0.00232185645082665	0.0044476284086556	0.0170454545454545
Visa_mlimitecompra	0.00205518090787294	0.0168130578280305	0.0170454545454545
Master_Fvencimiento	0.00193436348336434	0.0105727454784149	0.0170454545454545
numero_de_cliente	0.00190819706775751	0.0133606075767139	0.0284090909090909
Visa_status	0.00156680106564597	0.0011103734371954	0.00568181818181818
Visa_mfinanciacion_limite	0.00156257329855768	0.00552596528873118	0.0227272727272727
cliente_edad	0.00144535549425011	0.00225959972025951	0.0113636363636364
Master_mpagominimo	0.00140137474764943	0.00272719712843388	0.0113636363636364
thomebanking	0.00133141037198374	0.00255065524983743	0.00568181818181818
Visa_cconsumos	0.00125275654522076	0.00522673021265458	0.0170454545454545
mactivos_margen	0.00103917940156593	0.0139065923055006	0.0113636363636364
Master_mfinanciacion_limite	0.000912367169048712	0.00489341369283349	0.0113636363636364
ccomisiones_mantenimiento	0.000813195200068139	0.0383770689140425	0.0113636363636364
mrentabilidad	0.000743370747382394	0.0154988773572431	0.0511363636363636
Master_mlimitecompra	0.000419850373323591	0.00471755344311194	0.00568181818181818
ccallcenter_transacciones	0.000403477193218579	0.00523218324365369	0.00568181818181818
cliente_antiguedad	0.000233189176326452	0.00840175751189102	0.0170454545454545
mcuenta_corriente	0.000231893194668564	0.00362149421228922	0.0170454545454545
Master_cconsumos	0.000219973105285373	0.00476799397985378	0.0170454545454545
mcomisiones	0.00018581845251645	0.020717428023399	0.0397727272727273
mpayroll	0.000135211130074316	0.0417252299475009	0.0284090909090909
Visa_mconsumototal	0.000127338370398223	0.00781691993723561	0.0113636363636364
cprestamos_personales	0.000121653100379148	0.000978819064341676	0.00568181818181818
Visa_mpagominimo	6.02901458698249e-05	0.0063152915258535	0.00568181818181818
chomebanking_transacciones	3.48218769056903e-05	0.00101494539471083	0.00568181818181818
Master_fultimo_cierre	2.55040061525971e-05	0.0122440994796445	0.0170454545454545
mttarjeta_visa_debitos_automaticos	2.10886545945939e-05	0.00649251503332484	0.0170454545454545
mtarjeta_master_consumo	1.29959238291644e-11	0.0011165080970694	0.00568181818181818
