Feature	Gain	Cover	Frequency
rf_002_000	0.205634355281578	0.00869472245019788	0.00189035916824197
ctrx_quarter_normalizado_lag1	0.105663063550294	0.0238546923808835	0.0056710775047259
PC1	0.0942388620025362	0.0939821276985895	0.0434782608695652
PC2	0.0817648971768494	0.0391799257004545	0.0245746691871456
ctrx_quarter_lag1	0.0730174999688766	0.00869472245019788	0.00189035916824197
mpayroll_sobre_edad_rank	0.0451459973003049	0.0614003787262044	0.0245746691871456
ccomisiones_mantenimiento_tend6	0.0348173160999145	0.0287466323991832	0.0151228733459357
mpasivos_margen_rank	0.0281336725343474	0.00319461316080027	0.00945179584120983
PC16	0.0240636400827444	0.00259262330337372	0.0056710775047259
mprestamos_personales_rank_lag1	0.023163326103631	0.0081835556030109	0.00756143667296786
mcuentas_saldo_rank	0.0187591205048236	0.0135911173946327	0.0170132325141777
PC4	0.0173664733607083	0.0226658019319721	0.0132325141776938
PC13	0.0149681903317547	0.0102828317637383	0.00945179584120983
rf_005_003	0.0131954630649224	0.00732318002974454	0.00189035916824197
cproductos_tend6	0.00987983256886623	0.00247219659042947	0.00378071833648393
rf_013_012	0.00863914419260811	0.00489136518912096	0.00378071833648393
mtarjeta_visa_consumo_rank	0.00784397442415389	0.0123448877351429	0.00945179584120983
rf_018_014	0.00736996630239149	0.00935951239540085	0.0056710775047259
vm_status01	0.00733068739185525	0.0101336635918575	0.00378071833648393
mrentabilidad_annual_rank_lag1	0.00723578082387747	0.00515205022167569	0.00756143667296786
mactivos_margen_rank	0.00695953271622544	0.00931625649970131	0.0132325141776938
mrentabilidad_annual_rank	0.00671342773708206	0.00836606386725815	0.00945179584120983
cproductos_delta1	0.00664091819817802	0.00865304733473984	0.00378071833648393
foto_mes	0.00649530803298013	0.00817780731122358	0.0113421550094518
rf_017_009	0.00570072155544176	0.000658035702352876	0.00189035916824197
ctarjeta_visa_transacciones	0.00559320840063932	0.00374688029426655	0.00378071833648393
mcomisiones_mantenimiento_rank_tend6	0.00513013508213925	0.023610246272628	0.0113421550094518
rf_009_013	0.00503639283539754	0.00129077892084157	0.00378071833648393
