Feature	Gain	Cover	Frequency
ctrx_quarter_normalizado	0.139474865170815	0.00261554185035362	0.00137614678899083
ctrx_quarter	0.0335511879812818	0.00181368316983267	0.00229357798165138
cpayroll_trx	0.0273435292471213	0.004383216224003	0.00137614678899083
rf_006_000	0.0230228119684395	2.66063067851561e-05	7.64525993883792e-05
mprestamos_personales_rank	0.0162782655396192	0.0100224278847983	0.00351681957186544
ccomisiones_mantenimiento_tend6	0.0146634450904229	0.00208658102835086	0.00137614678899083
PC3	0.0140729285414627	0.00238959354627776	0.00336391437308869
rf_015_001	0.0127083847600945	0.000334301825769575	0.000152905198776758
mcuentas_saldo_rank	0.0115162001104237	0.00670588079734221	0.00474006116207951
PC15	0.0109021114999135	0.00367689908115049	0.00581039755351682
mcuentas_saldo_rank_tend6	0.00950692337487122	0.00500488591377814	0.00634556574923547
mcaja_ahorro_rank	0.00788481600172765	0.00123667610834525	0.00275229357798165
PC2	0.00666317104444653	0.00313576037737442	0.00267584097859327
vm_status01	0.0064508597383509	0.0025678698351488	0.000688073394495413
mrentabilidad_annual_rank_delta1	0.0064204551939401	0.00644381985026122	0.00741590214067278
numero_de_cliente	0.00620193175516945	0.0092698056848743	0.0113914373088685
rf_013_012	0.00609316494784537	0.000307695518984419	0.000152905198776758
rf_002_003	0.00572136017622091	0.00164557330723077	0.000458715596330275
mpasivos_margen_rank_lag1	0.00560590784005261	0.00310368623805596	0.00389908256880734
cliente_edad_lag1	0.00547112480386153	0.00588963007472552	0.0073394495412844
PC41	0.00538920571348407	0.00417837520882235	0.0058868501529052
PC6	0.00528140537202402	0.00359556247343787	0.00496941896024465
mrentabilidad_annual_rank_lag1	0.00504900359586345	0.00518410296090824	0.00596330275229358
Master_Fvencimiento_lag1	0.00490363594035195	0.00538444808717131	0.00542813455657492
cliente_edad	0.00486170212955152	0.00604187178835006	0.00779816513761468
cproductos_tend6	0.0047767874938582	0.00349110712132588	0.00137614678899083
mactivos_margen_rank_tend6	0.00474634509122766	0.00667917573692765	0.00726299694189603
mpayroll_rank	0.00463605487168638	0.00123339644833715	0.000840978593272171
Master_mlimitecompra_rank_tend6	0.00462937471384289	0.00585256627834245	0.00802752293577982
rf_014_015	0.00462502375435541	0.000341204184708955	0.000229357798165138
