fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	qsemillas	ganancia	metrica	iteracion_bayesiana
20241114.143315	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	22	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.100958347835386	0.755231010018021	1943	1761	2651	1	11178172.0698254	11178172.0698254	22
20241114.143323	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	18	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.0856539067633945	0.890506670998919	24	1307	3539	1	11130231.9201995	11130231.9201995	23
20241114.143332	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.201013960893188	0.657693885672448	1316	792	3198	1	11069341.6458853	11069341.6458853	24
20241114.143342	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	7	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.238445140074563	0.573493615104321	1458	586	3310	1	11263316.7082294	11263316.7082294	25
20241114.143352	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.28236867004322	0.689911536871269	431	271	3194	1	10303286.7830424	10303286.7830424	26
20241114.143400	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	26	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.0892884205138756	0.582752067613422	37	642	3170	1	11748553.6159601	11748553.6159601	27
20241114.143411	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	7	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.191462322752607	0.583049586578532	1375	501	2219	1	11357962.5935162	11357962.5935162	28
20241114.143419	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	7	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.2525663182626	0.518700971033751	653	1176	3247	1	11023189.5261845	11023189.5261845	29
20241114.143426	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	12	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.245375506689424	0.515827265285717	1094	1676	2445	1	11089937.6558603	11089937.6558603	30
20241114.143434	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	13	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.294022626742056	0.667606423081955	715	1974	3014	1	11111117.2069825	11111117.2069825	31
20241114.143447	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	116	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.243451894023519	0.531138655827297	1564	155	2401	1	11350615.9600998	11350615.9600998	32
20241114.143456	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	24	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.0814920301665324	0.506793355106054	111	1068	3256	1	11211052.3690773	11211052.3690773	33
20241114.143510	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	172	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.203821759406749	0.82630942281493	1202	367	2849	1	10754446.3840399	10754446.3840399	34
20241114.143519	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.2345343138288	0.734381864525803	740	1109	2845	1	11522356.6084788	11522356.6084788	35
20241114.143533	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	82	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.194059973633912	0.706847209346252	1118	186	2601	1	11349119.7007481	11349119.7007481	36
20241114.143541	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	18	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.083700234230498	0.891820800744073	1105	1397	3325	1	11219513.7157107	11219513.7157107	37
20241114.143551	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	10	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.142715604703269	0.89685421452077	838	1125	3119	1	11413473.8154613	11413473.8154613	38
20241114.143601	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	4	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.288994545229419	0.710786647932516	1135	402	2816	1	10656538.6533666	10656538.6533666	39
20241114.143633	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	191	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.0218693627672334	0.875195732937826	536	119	2880	1	10677306.7331671	10677306.7331671	40
20241114.143641	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	7	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.250760144072163	0.852807205065223	1504	1302	3017	1	11254137.1571072	11254137.1571072	41
20241114.143651	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	10	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.0621412173049928	0.846179391514257	1021	854	2934	1	10993511.2219451	10993511.2219451	42
20241114.143701	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	9	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.0708199389579024	0.680907319030241	601	550	3092	1	11143750.6234414	11143750.6234414	43
20241114.143709	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	26	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.0960923561258079	0.592352395642758	1781	1995	2485	1	11144102.244389	11144102.244389	44
20241114.143717	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	15	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.298228780447977	0.898246106154842	349	1534	3373	1	10656860.3491272	10656860.3491272	45
20241114.143726	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	16	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.172873193484103	0.658734555409101	1881	851	3400	1	10896957.605985	10896957.605985	46
20241114.143737	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	9	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.0708199389579024	0.680907319030241	601	550	3092	1	11143750.6234414	11143750.6234414	47
20241114.143747	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	49	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.0288307662997859	0.642856989598147	1721	1211	2611	1	10825653.3665835	10825653.3665835	48
20241114.143757	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	5	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.16492432030328	0.607314398180552	1568	713	2864	1	11128698.2543641	11128698.2543641	49
20241114.143805	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	26	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.073892991670487	0.88913530837692	1047	1536	2599	1	10784745.6359102	10784745.6359102	50
20241114.143813	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	7	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.290888279606952	0.607061845601179	1129	1242	3081	1	11492461.3466334	11492461.3466334	51
20241114.143822	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	6	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.21772457725969	0.511384205461367	71	383	3047	1	11317952.6184539	11317952.6184539	52
20241114.143833	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	6	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.272419240556276	0.825410054085797	864	370	2784	1	9775481.2967581	9775481.2967581	53
20241114.143841	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	5	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.1864712914516	0.848742884180164	1850	933	3369	1	10919334.1645885	10919334.1645885	54
20241114.143853	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	26	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.0752661503632924	0.600602603446539	1296	391	2517	1	10724910.2244389	10724910.2244389	55
20241114.143901	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	7	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.192563101882498	0.655253070881925	304	1359	2693	1	10799304.2394015	10799304.2394015	56
20241114.143910	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	9	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.222681783300669	0.746549572396165	1097	1688	2317	1	11034336.6583541	11034336.6583541	57
20241114.143919	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	5	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.258551246236465	0.762554179419407	613	905	3317	1	10098276.80798	10098276.80798	58
20241114.143927	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	6	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.234415576347886	0.550069096616928	856	1298	2339	1	11798760.5985037	11798760.5985037	59
20241114.143935	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	6	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.234415576347886	0.550069096616928	856	1298	2339	1	11798760.5985037	11798760.5985037	60
20241114.143943	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	6	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.234415576347886	0.550069096616928	856	1298	2339	1	11798760.5985037	11798760.5985037	61
20241114.143951	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	6	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.234415576347886	0.550069096616928	856	1298	2339	1	11798760.5985037	11798760.5985037	62
20241114.143959	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	6	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.234415576347886	0.550069096616928	856	1298	2339	1	11798760.5985037	11798760.5985037	63
20241114.144007	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	6	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.234415576347886	0.550069096616928	856	1298	2339	1	11798760.5985037	11798760.5985037	64
20241114.144015	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	6	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.234415576347886	0.550069096616928	856	1298	2339	1	11798760.5985037	11798760.5985037	65
20241114.144023	77	60503	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	6	1	1	1	FALSE	1	0.1	50	0.5	FALSE	999721	0.234415576347886	0.550069096616928	856	1298	2339	1	11798760.5985037	11798760.5985037	66
