Feature	Gain	Cover	Frequency
ctrx_quarter	0.302028233584933	0.0735443994697022	0.0192307692307692
mcaja_ahorro	0.105929483215634	0.0211924029668921	0.0202991452991453
cpayroll_trx	0.0864987420862263	0.0697019463648212	0.016025641025641
mtarjeta_visa_consumo	0.0544619195845303	0.0479888221158242	0.0267094017094017
mpayroll	0.0518668700972815	0.0957933190949647	0.0235042735042735
mprestamos_personales	0.0398710471269457	0.0241534649190915	0.0202991452991453
PC1	0.0292981781376884	0.0231829592685784	0.014957264957265
mcuentas_saldo	0.0259243856229149	0.0347552083489201	0.0438034188034188
ctarjeta_visa_transacciones	0.0213648077837025	0.0382956253759518	0.0202991452991453
mrentabilidad_annual	0.0185236748130868	0.0308605501091154	0.0405982905982906
foto_mes	0.0182446602983629	0.0271503278449222	0.0352564102564103
PC10	0.0178981155723055	0.00123662991580343	0.00534188034188034
PC3	0.0138538907423285	0.0260266427963952	0.0202991452991453
mcuenta_corriente	0.0131395003344528	0.00446425948900373	0.0138888888888889
Visa_msaldototal	0.0126593085274238	0.0162549720957458	0.0138888888888889
mcomisiones_mantenimiento	0.0123119703246411	0.0424891053647039	0.0299145299145299
mactivos_margen	0.0115823113731575	0.0208901452111875	0.0288461538461538
mpasivos_margen	0.00942854293161559	0.0123269513387181	0.0170940170940171
Master_fechaalta	0.00814351161892809	0.0146510219737066	0.0331196581196581
Visa_status	0.00796586756479021	0.017162853752136	0.00534188034188034
PC11	0.00693703322583328	0.0246087912338822	0.0384615384615385
PC9	0.00617601878475382	0.00114529863941891	0.00427350427350427
PC4	0.00595714103844016	0.00845180075018003	0.0117521367521368
PC12	0.00571461480935306	0.00868766598822159	0.016025641025641
Visa_mpagominimo	0.00559506555979908	0.0136995806187494	0.0181623931623932
cliente_edad	0.00554783595988277	0.0113929116954022	0.0277777777777778
ccallcenter_transacciones	0.00541764869527564	0.0118835956281137	0.00854700854700855
PC7	0.00516449143087558	0.00353853276526166	0.0106837606837607
ccomisiones_otras	0.00511609019989355	0.0233535403782334	0.0213675213675214
mtransferencias_recibidas	0.00500560210100795	0.0152552049683328	0.00961538461538462
PC5	0.00486279312257315	0.0134691464881628	0.0202991452991453
Master_status	0.00441742072395814	0.0149963960722674	0.00854700854700855
Visa_fechaalta	0.00426672757674543	0.00776980882834276	0.0181623931623932
mrentabilidad	0.00385826427388003	0.00484255274907696	0.0117521367521368
Master_Fvencimiento	0.00371009021652866	0.00498797342215522	0.0138888888888889
mtarjeta_master_consumo	0.00334876199703821	0.00491548476347139	0.00641025641025641
PC22	0.00330694887040851	0.00462863361871032	0.0128205128205128
PC19	0.0033052106505809	0.00955741905349984	0.016025641025641
PC23	0.00304913957205737	0.0180333826899078	0.0202991452991453
cproductos	0.00292297515773554	0.0401879783877392	0.0170940170940171
Visa_mlimitecompra	0.00289576447360583	0.00467729190794916	0.0106837606837607
PC13	0.00287766578922235	0.00444264589811176	0.0117521367521368
PC18	0.00268080651503108	0.00519468802222454	0.0128205128205128
Visa_Fvencimiento	0.00250109826306746	0.00512485949780434	0.0128205128205128
PC8	0.0024743867742244	0.00283437305789416	0.0106837606837607
PC20	0.0024174304747851	0.00257634003432238	0.00854700854700855
mcomisiones	0.00233027491405131	0.00588698796433336	0.0117521367521368
cliente_antiguedad	0.00220260586915839	0.00414138569275604	0.00961538461538462
Master_mfinanciacion_limite	0.00192596971946136	0.00581350175530068	0.0128205128205128
PC6	0.00179398626698507	0.00527172107694206	0.00854700854700855
Visa_mfinanciacion_limite	0.00167305075935507	0.00401137163062129	0.0128205128205128
PC2	0.00164477499193532	0.004771061640742	0.00961538461538462
numero_de_cliente	0.0016400080057475	0.0059900681670489	0.0128205128205128
Master_mlimitecompra	0.00154603162851314	0.00271688379458399	0.00854700854700855
Visa_mconsumototal	0.00154519635688089	0.003567018369668	0.00854700854700855
PC14	0.00145530632514794	0.00621507119018065	0.00854700854700855
PC17	0.00142924703826271	0.00111914065249325	0.00534188034188034
PC21	0.00128566695168478	0.00276676131202699	0.00854700854700855
PC15	0.00119830362766124	0.00565023601487059	0.00961538461538462
PC16	0.00117267162246311	0.00120204817037628	0.00427350427350427
Visa_cconsumos	0.00112130680494184	0.00250362969778326	0.00747863247863248
cprestamos_personales	0.00100889043217326	0.00171146388186078	0.00320512820512821
mttarjeta_visa_debitos_automaticos	0.000991661630394229	0.00251460275162071	0.00534188034188034
ccomisiones_mantenimiento	0.000980602269217601	0.0124617314747419	0.00427350427350427
Master_mpagominimo	0.000781047376676602	0.00272586174772373	0.00641025641025641
chomebanking_transacciones	0.00054504653405716	0.000469957053240703	0.00213675213675214
Master_fultimo_cierre	0.000470614935239691	0.00203189922170013	0.00534188034188034
Master_msaldototal	0.000307944952998906	0.000405116280564804	0.00213675213675214
ctarjeta_master	0.000196309754235455	0.00281996399729952	0.00213675213675214
Visa_fultimo_cierre	0.00016068967587987	0.000421409602929517	0.00106837606837607
Master_cconsumos	7.07439593714376e-05	0.000433601884971139	0.00106837606837607
