Feature	Gain	Cover	Frequency
rf_011_000	0.228762921789387	0.00787448714319645	0.000814332247557003
ctrx_quarter_normalizado	0.117214124815555	0.0272178352155707	0.00732899022801303
ctrx_quarter_normalizado_lag1	0.0522960639260523	0.00800918831158267	0.00162866449511401
mprestamos_personales_rank	0.0350204593973255	0.0209377674094753	0.00977198697068404
rf_015_002	0.0288741525043899	0.00116636895756262	0.000814332247557003
cpayroll_trx	0.0265296619245675	0.00776321226496436	0.00407166123778502
rf_018_006	0.0262755394628085	0.0245502314972978	0.00407166123778502
ctrx_quarter	0.0262418892660719	0.0144960582013164	0.00814332247557003
mcuentas_saldo_rank	0.0243823173340974	0.0118479763915054	0.010586319218241
rf_003_008	0.0200027199632167	0.0274886691589637	0.00488599348534202
rf_009_000	0.0169960051925578	0.000294780817772745	0.000814332247557003
cproductos_tend6	0.0158898767252929	0.00216537008657966	0.00244299674267101
cproductos	0.0155631516530318	0.0444494333766069	0.0195439739413681
rf_012_003	0.0139399778291974	0.00641333736786108	0.000814332247557003
foto_mes	0.0122725102636186	0.00395735113731385	0.00732899022801303
rf_005_015	0.0111983626741616	0.0157489742863929	0.00162866449511401
rf_002_014	0.00981456502406941	0.00935958379291159	0.00488599348534202
rf_011_003	0.00783009152102162	0.00636258040586048	0.000814332247557003
cdescubierto_preacordado_tend6	0.00750640675269236	0.00844843125197253	0.00244299674267101
rf_017_011	0.00741326443540902	0.00711950986995155	0.00325732899022801
rf_020_009	0.00628216900444833	0.00520961649210827	0.00407166123778502
mcuentas_saldo_rank_tend6	0.00609803384874005	0.00558873195443587	0.00895765472312704
rf_013_012	0.00603513178822664	0.000762786036629608	0.000814332247557003
vm_msaldototal_rank	0.006020713851145	0.00266330889841124	0.00325732899022801
mtarjeta_visa_consumo_rank	0.00595442827642143	0.00360881999824303	0.00651465798045603
rf_002_006	0.00555849632449526	0.00626015545946438	0.000814332247557003
mrentabilidad_annual_rank_lag1	0.00533129324168298	0.0110011160024337	0.0130293159609121
rf_015_014	0.00532088506343269	0.00781383908090855	0.00488599348534202
mcaja_ahorro_rank	0.00511011273134299	0.006152264378699	0.00895765472312704
mprestamos_personales_rank_tend6	0.00500592714245965	0.0056860812046319	0.00488599348534202
ctrx_quarter_tend6	0.00497123448550343	0.0120260161966767	0.0122149837133551
ccallcenter_transacciones	0.00480200321822874	0.00390802578193378	0.00244299674267101
mrentabilidad_annual_rank	0.00466231105771868	0.00425942013424566	0.00651465798045603
vm_status01	0.00458840994991956	0.00438527137079588	0.00162866449511401
mtransferencias_recibidas_rank	0.00439326959244575	0.00448405222761244	0.00570032573289902
vmr_msaldototal_tend6	0.00428828890163063	0.00441234175052953	0.00651465798045603
mactivos_margen_rank	0.00424090133233392	0.00477193530439536	0.00570032573289902
vm_status05	0.00413595359857609	0.00012598138260663	0.000814332247557003
cliente_edad	0.00392138799862414	0.013162581707321	0.0171009771986971
